Year,Date_of_Incident,Route,Operator,Group_Name,Bus_Garage,Borough,Injury_Result_Description,Incident_Event_Type,Victim_Category,Victims_Sex,Victims_Age,Month
2017,2017-03-01,250,Arriva London South,Arriva London,Thornton Heath,Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,3rd Party driver / Occupant,Unknown,Unknown,03
2017,2017-03-01,251,London Sovereign,London United,Edgware (Sovereign),Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,03
2017,2017-03-01,253,Arriva London North,Arriva London,Stamford Hill,Camden,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,03
2017,2017-03-01,253,Arriva London North,Arriva London,Stamford Hill,Islington,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Elderly,03
2017,2017-03-01,254,Arriva London North,Arriva London,Ash Grove (Arriva),Hackney,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,254,Arriva London North,Arriva London,Ash Grove (Arriva),Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,03
2017,2017-03-01,258,Arriva London North,Arriva London,Watford,Harrow,Reported Minor Injury - Treated at Hospital,Collision Incident,Passenger,Female,Adult,03
2017,2017-03-01,261,Selkent,Stagecoach,Bromley,Bromley,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Unknown,03
2017,2017-03-01,261,Selkent,Stagecoach,Bromley,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,03
2017,2017-03-01,263,Metroline,Metroline,Potters Bar,Barnet,Injuries treated on scene,Assault,Bus Driver,Male,Adult,03
2017,2017-03-01,263,Metroline,Metroline,Potters Bar,Barnet,Injuries treated on scene,Assault,Passenger,Female,Youth,03
2017,2017-03-01,263,Metroline,Metroline,Potters Bar,Haringey,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Elderly,03
2017,2017-03-01,263,Metroline,Metroline,Potters Bar,Islington,Injuries treated on scene,Personal Injury,Passenger,Female,Child,03
2017,2017-03-01,264,Arriva London South,Arriva London,Croydon (Arriva),Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,03
2017,2017-03-01,264,Arriva London South,Arriva London,Croydon (Arriva),Merton,Injuries treated on scene,Collision Incident,Passenger,Male,Unknown,03
2017,2017-03-01,264,Arriva London South,Arriva London,Croydon (Arriva),Merton,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child,03
2017,2017-03-01,264,Arriva London South,Arriva London,Croydon (Arriva),Merton,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,03
2017,2017-03-01,264,Arriva London South,Arriva London,Croydon (Arriva),Merton,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Bus Driver,Male,Adult,03
2017,2017-03-01,266,Tower Transit,Tower Transit,Atlas Road,Brent,Injuries treated on scene,Collision Incident,Passenger,Female,Adult,03
2017,2017-03-01,266,Tower Transit,Tower Transit,Atlas Road,Brent,Injuries treated on scene,Collision Incident,Passenger,Male,Child,03
2017,2017-03-01,266,Tower Transit,Tower Transit,Atlas Road,Brent,Reported Minor Injury - Treated at Hospital,Collision Incident,Bus Driver,Male,Adult,03
2017,2017-03-01,266,Tower Transit,Tower Transit,Atlas Road,Brent,Reported Minor Injury - Treated at Hospital,Collision Incident,Passenger,Female,Adult,03
2017,2017-03-01,266,Tower Transit,Tower Transit,Atlas Road,Brent,Reported Minor Injury - Treated at Hospital,Collision Incident,Passenger,Female,Child,03
2017,2017-03-01,267,London United,London United,Fulwell (London United),Hounslow,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly,03
2017,2017-03-01,269,Selkent,Stagecoach,Bromley,Bexley,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,03
2017,2017-03-01,269,Selkent,Stagecoach,Bromley,Bromley,Injuries treated on scene,Collision Incident,3rd Party driver / Occupant,Unknown,Unknown,03
2017,2017-03-01,269,Selkent,Stagecoach,Bromley,Bromley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,03
2017,2017-03-01,270,London General,Go-Ahead,Merton,Merton,Injuries treated on scene,Assault,Passenger,Male,Adult,03
2017,2017-03-01,271,Metroline,Metroline,Holloway,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Youth,03
2017,2017-03-01,271,Metroline,Metroline,Holloway,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,03
2017,2017-03-01,272,London United,London United,Shepherds Bush,Ealing,Injuries treated on scene,Personal Injury,Bus Driver,Female,Adult,03
2017,2017-03-01,274,Metroline,Metroline,King'S Cross,Islington,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown,03
2017,2017-03-01,275,East London,Stagecoach,Leyton,Waltham Forest,Reported Minor Injury - Treated at Hospital,Collision Incident,Pedestrian,Female,Adult,03
2017,2017-03-01,279,Arriva London North,Arriva London,Enfield,Enfield,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,03
2017,2017-03-01,279,Arriva London North,Arriva London,Enfield,Hackney,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,279,Arriva London North,Arriva London,Enfield,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,281,London United,London United,Fulwell (London United),Kingston upon Thames,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,03
2017,2017-03-01,281,London United,London United,Fulwell (London United),Kingston upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,281,London United,London United,Fulwell (London United),Kingston upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Elderly,03
2017,2017-03-01,281,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,281,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,282,Metroline West,Metroline,Greenford (Metroline),Ealing,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,03
2017,2017-03-01,282,Metroline West,Metroline,Greenford (Metroline),Hillingdon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Adult,03
2017,2017-03-01,283,London United,London United,Park Royal,Ealing,Injuries treated on scene,Personal Injury,Bus Driver,Male,Adult,03
2017,2017-03-01,283,London United,London United,Park Royal,Hammersmith & Fulham,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,03
2017,2017-03-01,287,East London,Stagecoach,Rainham (East London Buses),Barking & Dagenham,Injuries treated on scene,Collision Incident,3rd Party driver / Occupant,Male,Unknown,03
2017,2017-03-01,287,East London,Stagecoach,Rainham (East London Buses),Barking & Dagenham,Injuries treated on scene,Collision Incident,3rd Party driver / Occupant,Male,Unknown,03
2017,2017-03-01,287,East London,Stagecoach,Rainham (East London Buses),Barking & Dagenham,Injuries treated on scene,Collision Incident,Passenger,Female,Unknown,03
2017,2017-03-01,289,Arriva London South,Arriva London,Thornton Heath,Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,294,East London,Stagecoach,Romford (East London Buses),Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Unknown,03
2017,2017-03-01,297,Metroline,Metroline,West Perivale,Brent,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult,03
2017,2017-03-01,297,Metroline,Metroline,West Perivale,Brent,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Bus Driver,Male,Adult,03
2017,2017-03-01,299,London General,Go-Ahead,Northumberland Park,Enfield,Reported Minor Injury - Treated at Hospital,Collision Incident,Pedestrian,Male,Adult,03
2017,2017-03-01,307,Metroline,Metroline,Potters Bar,Enfield,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult,03
2017,2017-03-01,307,Metroline,Metroline,Potters Bar,Enfield,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,03
2017,2017-03-01,308,Tower Transit,Tower Transit,Lea Interchange,Newham,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Unknown,Unknown,03
2017,2017-03-01,308,Tower Transit,Tower Transit,Lea Interchange,Redbridge,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Unknown,Unknown,03
2017,2017-03-01,313,Arriva London North,Arriva London,Enfield,Enfield,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,319,Arriva London South,Arriva London,Brixton,Wandsworth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Cyclist,Male,Adult,03
2017,2017-03-01,321,London Central,Go-Ahead,New Cross,Greenwich,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,321,London Central,Go-Ahead,New Cross,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,324,Metroline,Metroline,Cricklewood,Brent,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,03
2017,2017-03-01,324,Metroline,Metroline,Cricklewood,Brent,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Child,03
2017,2017-03-01,326,London Sovereign,London United,Edgware (Sovereign),Barnet,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown,03
2017,2017-03-01,326,London Sovereign,London United,Edgware (Sovereign),Brent,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,328,Tower Transit,Tower Transit,Atlas Road,Westminster,Reported Minor Injury - Treated at Hospital,Collision Incident,Bus Driver,Male,Adult,03
2017,2017-03-01,329,Arriva London North,Arriva London,Palmers Green,Enfield,Injuries treated on scene,Collision Incident,Cyclist,Male,Adult,03
2017,2017-03-01,329,Arriva London North,Arriva London,Palmers Green,Enfield,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,03
2017,2017-03-01,329,Arriva London North,Arriva London,Palmers Green,Enfield,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,03
2017,2017-03-01,330,East London,Stagecoach,West Ham,Newham,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,03
2017,2017-03-01,330,East London,Stagecoach,West Ham,Newham,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,03
2017,2017-03-01,331,Metroline West,Metroline,Uxbridge,None London Borough,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown,03
2017,2017-03-01,332,Metroline,Metroline,Cricklewood,Barnet,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult,03
2017,2017-03-01,332,Metroline,Metroline,Cricklewood,Brent,Injuries treated on scene,Collision Incident,Passenger,Male,Adult,03
2017,2017-03-01,332,Metroline,Metroline,Cricklewood,Westminster,Injuries treated on scene,Collision Incident,Pedestrian,Male,Adult,03
2017,2017-03-01,333,Arriva London South,Arriva London,Brixton,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,03
2017,2017-03-01,333,Arriva London South,Arriva London,Brixton,Lambeth,Reported Minor Injury - Treated at Hospital,Collision Incident,Cyclist,Male,Adult,03
2017,2017-03-01,333,Arriva London South,Arriva London,Brixton,Lambeth,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,333,Arriva London South,Arriva London,Brixton,Wandsworth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,336,Selkent,Stagecoach,Bromley,Bromley,Injuries treated on scene,Collision Incident,Pedestrian,Female,Adult,03
2017,2017-03-01,336,Selkent,Stagecoach,Bromley,Bromley,Injuries treated on scene,Personal Injury,Passenger,Unknown,Adult,03
2017,2017-03-01,336,Selkent,Stagecoach,Bromley,Lewisham,Injuries treated on scene,Collision Incident,Passenger,Female,Unknown,03
2017,2017-03-01,336,Selkent,Stagecoach,Bromley,Lewisham,Injuries treated on scene,Collision Incident,Passenger,Male,Unknown,03
2017,2017-03-01,336,Selkent,Stagecoach,Bromley,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,03
2017,2017-03-01,337,London General,Go-Ahead,Putney,Wandsworth,Reported Minor Injury - Treated at Hospital,Collision Incident,Motorcyclist,Male,Adult,03
2017,2017-03-01,337,London General,Go-Ahead,Putney,Wandsworth,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Adult,03
2017,2017-03-01,339,Tower Transit,Tower Transit,Lea Interchange,Tower Hamlets,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Child,03
2017,2017-03-01,339,Tower Transit,Tower Transit,Lea Interchange,Waltham Forest,Injuries treated on scene,Collision Incident,3rd Party driver / Occupant,Male,Unknown,03
2017,2017-03-01,341,Arriva London North,Arriva London,Tottenham,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,341,Arriva London North,Arriva London,Tottenham,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown,03
2017,2017-03-01,343,Abellio London,Abellio,Walworth,Southwark,Injuries treated on scene,Assault,Bus Driver,Male,Adult,03
2017,2017-03-01,343,Abellio London,Abellio,Walworth,Southwark,Injuries treated on scene,Personal Injury,Pedestrian,Female,Adult,03
2017,2017-03-01,349,Arriva London North,Arriva London,Enfield,Enfield,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,03
2017,2017-03-01,349,Arriva London North,Arriva London,Enfield,Enfield,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,03
2017,2017-03-01,349,Arriva London North,Arriva London,Enfield,Enfield,Injuries treated on scene,Personal Injury,Passenger,Female,Child,03
2017,2017-03-01,349,Arriva London North,Arriva London,Enfield,Enfield,Injuries treated on scene,Personal Injury,Passenger,Female,Child,03
2017,2017-03-01,349,Arriva London North,Arriva London,Enfield,Enfield,Injuries treated on scene,Personal Injury,Passenger,Female,Elderly,03
2017,2017-03-01,349,Arriva London North,Arriva London,Enfield,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,03
2017,2017-03-01,349,Arriva London North,Arriva London,Enfield,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,349,Arriva London North,Arriva London,Enfield,Not specified,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Unknown,03
2017,2017-03-01,352,Metrobus,Go-Ahead,Orpington (Metrobus),Bromley,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,355,Metrobus,Go-Ahead,Croydon (Metrobus),Wandsworth,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,03
2017,2017-03-01,358,Metrobus,Go-Ahead,Orpington (Metrobus),Bromley,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,03
2017,2017-03-01,358,Metrobus,Go-Ahead,Orpington (Metrobus),Bromley,Taken to Hospital – Reported Serious Injury or Severity Unknown,Personal Injury,Pedestrian,Male,Adult,03
2017,2017-03-01,359,Metrobus,Go-Ahead,Croydon (Metrobus),Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child,03
2017,2017-03-01,360,London Central,Go-Ahead,Camberwell,Kensington & Chelsea,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown,03
2017,2017-03-01,366,East London,Stagecoach,Barking (East London Buses),Newham,Injuries treated on scene,Assault,Bus Driver,Male,Adult,03
2017,2017-03-01,368,Arriva London North,Arriva London,Barking (Arriva),Barking & Dagenham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,368,Arriva London North,Arriva London,Barking (Arriva),Barking & Dagenham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,03
2017,2017-03-01,368,Arriva London North,Arriva London,Barking (Arriva),Barking & Dagenham,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Child,03
2017,2017-03-01,368,Arriva London North,Arriva London,Barking (Arriva),Barking & Dagenham,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,370,Arriva London North,Arriva London,Grays,Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult,03
2017,2017-03-01,370,Arriva London North,Arriva London,Grays,Not specified,Injuries treated on scene,Personal Injury,Passenger,Female,Adult,03
2017,2017-03-01,370,Arriva London North,Arriva London,Grays,Not specified,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly,03
2017,2017-03-01,380,Selkent,Stagecoach,Catford,Greenwich,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Child,03
2017,2017-03-01,381,Abellio London,Abellio,Walworth,Southwark,Injuries treated on scene,Personal Injury,Passenger,Male,Child,03
2017,2017-03-01,382,Arriva London North,Arriva London,Wood Green,Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult,03
2017,2017-03-01,384,Metroline,Metroline,Potters Bar,Barnet,Reported Minor Injury - Treated at Hospital,Collision Incident,Cyclist,Male,Adult,03
